Gene.stable.ID	Gene.name	logFC	AveExpr	P.Value	adj.P.Val	Gene.description	Chromosome.scaffold.name	Strand	GO.term.name	GO.term.accession	NCBI.gene..formerly.Entrezgene..ID
ENSMMUG00000012411	SDHC	0.180417696727466	3.84105252855155	0.618095062577567	0.959932859166317	succinate dehydrogenase complex subunit C [Source:VGNC Symbol;Acc:VGNC:77147]	1	-1	succinate dehydrogenase complex	GO:0045281	719978
ENSMMUG00000023076	DGKH	0.146332032292626	4.09198054204439	0.61811673934267	0.959932859166317	diacylglycerol kinase eta [Source:VGNC Symbol;Acc:VGNC:71786]	17	1	kinase activity	GO:0016301	699337
ENSMMUG00000022696	SRI	-0.106446333633734	5.92659740458189	0.618293411253345	0.959932859166317	sorcin [Source:VGNC Symbol;Acc:VGNC:81763]	3	1	calcium ion binding	GO:0005509	705215
NA	LOC106995078	0.109300657154138	4.44146279763134	0.61829620185961	0.959932859166317	NA	NA	NA	NA	NA	NA
ENSMMUG00000023318	TRRAP	0.121164721815067	3.48760529943445	0.618306735968309	0.959932859166317	transformation/transcription domain associated protein [Source:VGNC Symbol;Acc:VGNC:78657]	3	1	protein binding	GO:0005515	707047
NA	NDUFA13	0.0802919700500686	6.29177822333854	0.618318373259925	0.959932859166317	NA	NA	NA	NA	NA	NA
ENSMMUG00000049373	LRRN1	0.193444800049196	2.16486348655518	0.618334390524034	0.959932859166317	leucine rich repeat neuronal 1 [Source:VGNC Symbol;Acc:VGNC:74324]	2	1	protein binding	GO:0005515	703993
ENSMMUG00000017735	FASTKD2	-0.0989067739043609	4.83920953375627	0.61834697445564	0.959932859166317	FAST kinase domains 2 [Source:VGNC Symbol;Acc:VGNC:72594]	12	1	regulation of mitochondrial mRNA stability	GO:0044528	709702
ENSMMUG00000001349	CHL1	0.0937146005044595	7.05933230483825	0.61838590775027	0.959932859166317	cell adhesion molecule L1 like [Source:VGNC Symbol;Acc:VGNC:84202]	2	1	protein binding	GO:0005515	709172
ENSMMUG00000022880	EIF5A2	-0.170427559698385	3.29196365469332	0.61847385729312	0.959955753881166	eukaryotic translation initiation factor 5A2 [Source:VGNC Symbol;Acc:VGNC:72198]	2	-1	positive regulation of translational termination	GO:0045905	695647
ENSMMUG00000015149	IL15RA	0.129528681381335	4.27897118276526	0.618693323032667	0.959989298265174	interleukin 15 receptor subunit alpha [Source:VGNC Symbol;Acc:VGNC:73711]	9	-1	interleukin-15-mediated signaling pathway	GO:0035723	712788
ENSMMUG00000054913	C1GALT1	-0.192778699138996	2.97489305981364	0.618750060058294	0.959989298265174	core 1 synthase, glycoprotein-N-acetylgalactosamine 3-beta-galactosyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:24337]	3	-1	glycosyltransferase activity	GO:0016757	696870
ENSMMUG00000030218	BCAP29	-0.056267608353816	6.34244487645806	0.618833404227667	0.959989298265174	B cell receptor associated protein 29 [Source:VGNC Symbol;Acc:VGNC:70119]	3	1	tRNA dihydrouridine synthase activity	GO:0017150	699607
ENSMMUG00000006353	RPL15	-0.0879593324045029	8.64254656981753	0.618847442509512	0.959989298265174	ribosomal protein L15 [Source:NCBI gene (formerly Entrezgene);Acc:701255]	2	-1	translation	GO:0006412	701255
NA	TXNDC5	0.174999479595826	4.874622543601	0.618861486009896	0.959989298265174	NA	NA	NA	NA	NA	NA
ENSMMUG00000062198	TMEM204	-0.0840739873137733	8.02120282953101	0.61895719694825	0.960024208253028	transmembrane protein 204 [Source:VGNC Symbol;Acc:VGNC:104761]	20	1	plasma membrane	GO:0005886	701926
ENSMMUG00000015446	SAMM50	-0.113754751330443	5.00713439291703	0.619094602266982	0.960038248166993	SAMM50 sorting and assembly machinery component [Source:VGNC Symbol;Acc:VGNC:77095]	10	-1	outer membrane	GO:0019867	715675
ENSMMUG00000002824	AKIRIN2	-0.070783215447043	5.34280807109842	0.61919818887249	0.960038248166993	akirin 2 [Source:VGNC Symbol;Acc:VGNC:69665]	4	1	nucleus	GO:0005634	700914
ENSMMUG00000017678	KLHL28	-0.0704162397655257	6.80591398132336	0.619250195447002	0.960038248166993	kelch like family member 28 [Source:VGNC Symbol;Acc:VGNC:74085]	7	-1	protein binding	GO:0005515	702075
ENSMMUG00000060713	EMP2	-0.0790822090937594	10.7010726466067	0.619321529041858	0.960038248166993	epithelial membrane protein 2 [Source:VGNC Symbol;Acc:VGNC:104725]	20	-1	membrane	GO:0016020	710315
ENSMMUG00000004311	TNPO3	-0.0656003019491359	6.56725637131779	0.619332284542684	0.960038248166993	transportin 3 [Source:VGNC Symbol;Acc:VGNC:79063]	3	-1	cytoplasm	GO:0005737	700852
ENSMMUG00000017940	GSS	0.159458122401583	3.25326371117745	0.619580584883195	0.960084858628737	glutathione synthetase [Source:VGNC Symbol;Acc:VGNC:73301]	10	-1	glutathione synthase activity	GO:0004363	706600
ENSMMUG00000004800	SLMAP	-0.0718121845044976	6.56208073384551	0.619600173688014	0.960084858628737	sarcolemma associated protein [Source:VGNC Symbol;Acc:VGNC:77723]	2	1	protein binding	GO:0005515	703086
NA	LOC114676996	-0.205644881588459	2.47932588808527	0.619661186463709	0.960084858628737	NA	NA	NA	NA	NA	NA
ENSMMUG00000016689	CCNJ	0.103387620146277	4.14719842522104	0.619663959877013	0.960084858628737	cyclin J [Source:VGNC Symbol;Acc:VGNC:70841]	9	1			704292
ENSMMUG00000011497	WDR44	-0.0993638106630361	4.68805079393308	0.619779052237278	0.960084858628737	WD repeat domain 44 [Source:VGNC Symbol;Acc:VGNC:79853]	X	1	protein binding	GO:0005515	710598
ENSMMUG00000055481	RGS16	0.171508223463044	3.44741044427282	0.619947635358011	0.960084858628737	regulator of G protein signaling 16 [Source:VGNC Symbol;Acc:VGNC:76919]	1	-1	membrane	GO:0016020	715599
ENSMMUG00000004233	LRIG3	0.171641404747709	3.40450774650277	0.620155406641966	0.960084858628737	leucine rich repeats and immunoglobulin like domains 3 [Source:VGNC Symbol;Acc:VGNC:100073]	11	-1	protein binding	GO:0005515	716344
ENSMMUG00000006284	AK2	-0.0722979708874611	6.44296189768695	0.620194878769607	0.960084858628737	adenylate kinase 2 [Source:VGNC Symbol;Acc:VGNC:69761]	1	1	adenylate kinase activity	GO:0004017	709737
ENSMMUG00000018292	SPRY2	-0.100274852510187	5.46309381761529	0.620297830187732	0.960084858628737	sprouty RTK signaling antagonist 2 [Source:VGNC Symbol;Acc:VGNC:106300]	17	-1	regulation of signal transduction	GO:0009966	702103
ENSMMUG00000011787	ERCC6L2	0.0690341727939905	6.06262675016161	0.620391830109407	0.960084858628737	ERCC excision repair 6 like 2 [Source:VGNC Symbol;Acc:VGNC:101479]	15	-1	ATP binding	GO:0005524	100426560
ENSMMUG00000008155	POU2F1	-0.0557756627052848	6.79580701483637	0.620396414172154	0.960084858628737	POU class 2 homeobox 1 [Source:VGNC Symbol;Acc:VGNC:76223]	1	1	DNA-binding transcription factor activity, RNA polymerase II-specific	GO:0000981	700530
NA	CCDC56	-0.122045273974794	5.66362776254967	0.620405206743438	0.960084858628737	NA	NA	NA	NA	NA	NA
ENSMMUG00000028947	CFD	-0.0834133803321362	9.25763653720715	0.62043915378598	0.960084858628737	complement factor D [Source:VGNC Symbol;Acc:VGNC:71115]	19	1	serine-type endopeptidase activity	GO:0004252	721138
ENSMMUG00000004873	PPP2R5D	-0.0751266891116689	6.92020419435607	0.620541141662787	0.960084858628737	protein phosphatase 2 regulatory subunit B'delta [Source:VGNC Symbol;Acc:VGNC:76380]	4	-1	protein phosphatase type 2A complex	GO:0000159	699163
ENSMMUG00000009481	TMLHE	0.178433177434386	2.10609864790054	0.620544481155696	0.960084858628737	trimethyllysine hydroxylase, epsilon [Source:VGNC Symbol;Acc:VGNC:79123]	X	-1	trimethyllysine dioxygenase activity	GO:0050353	703711
NA	APOBEC3C	-0.167667054802437	5.64104132330588	0.620563385986606	0.960084858628737	NA	NA	NA	NA	NA	NA
ENSMMUG00000010695	ADARB1	0.192053771442115	3.06776320613026	0.620769057327552	0.960084858628737	adenosine deaminase RNA specific B1 [Source:VGNC Symbol;Acc:VGNC:69503]	3	-1	adenosine deaminase activity	GO:0004000	722016
ENSMMUG00000008389	RBMX2	0.0708951930945772	5.52832380063979	0.620782886370272	0.960084858628737	RNA binding motif protein X-linked 2 [Source:NCBI gene (formerly Entrezgene);Acc:703472]	X	1	mRNA splicing, via spliceosome	GO:0000398	703472
ENSMMUG00000004403	ID1	0.0963173149398696	8.41737221749387	0.620800402224141	0.960084858628737	inhibitor of DNA binding 1 [Source:VGNC Symbol;Acc:VGNC:73556]	10	1	Golgi apparatus	GO:0005794	713160
ENSMMUG00000017206	SHOC2	0.0647305530868788	6.6256054441432	0.620859904211075	0.960084858628737	SHOC2 leucine rich repeat scaffold protein [Source:VGNC Symbol;Acc:VGNC:81569]	9	1	protein binding	GO:0005515	695572
ENSMMUG00000010281	R3HCC1L	-0.106106336904709	4.56362566089731	0.620904968667439	0.960084858628737	R3H domain and coiled-coil containing 1 like [Source:VGNC Symbol;Acc:VGNC:76524]	9	1			707600
ENSMMUG00000007314	METAP1D	0.219960490699327	2.67425439677573	0.621044288364339	0.960084858628737	methionyl aminopeptidase type 1D, mitochondrial [Source:VGNC Symbol;Acc:VGNC:74632]	12	1	protein modification process	GO:0036211	695392
ENSMMUG00000048882	KIAA0408	0.104422630317134	5.79814575151014	0.621046199157204	0.960084858628737	KIAA0408 [Source:VGNC Symbol;Acc:VGNC:99424]	4	-1			100429459
ENSMMUG00000049556	NDUFV2	0.077430751089493	5.01912938325882	0.621296346506982	0.960115285274277	NADH:ubiquinone oxidoreductase core subunit V2 [Source:NCBI gene (formerly Entrezgene);Acc:706067]	18	1	oxidoreductase activity	GO:0016491	706067
ENSMMUG00000008203	RHOJ	0.175316011953334	3.19491980981498	0.621305360553923	0.960115285274277	ras homolog family member J [Source:VGNC Symbol;Acc:VGNC:76885]	7	1	GTPase activity	GO:0003924	705603
ENSMMUG00000016346	ARHGAP5	-0.0646576199818723	7.32297077805829	0.621411998462829	0.960115285274277	Rho GTPase activating protein 5 [Source:VGNC Symbol;Acc:VGNC:70008]	7	1	GTPase activity	GO:0003924	100430157
ENSMMUG00000008685	SLC28A3	-0.332077647787357	4.22334890526735	0.621465069074906	0.960115285274277	solute carrier family 28 member 3 [Source:VGNC Symbol;Acc:VGNC:77493]	15	-1	nucleoside transmembrane transport	GO:1901642	709560
ENSMMUG00000005717	SLC22A3	0.182155838830706	4.23959812143571	0.621490795379575	0.960115285274277	solute carrier family 22 member 3 [Source:VGNC Symbol;Acc:VGNC:77418]	4	-1	transmembrane transport	GO:0055085	709454
ENSMMUG00000059894	BBIP1	0.131660892737861	3.86060267978298	0.621583842427439	0.960115285274277	BBSome interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:28093]	9	-1	BBSome	GO:0034464	NA
ENSMMUG00000019571	TIAM1	-0.132368082998794	4.93669752191099	0.621701453786713	0.960115285274277	TIAM Rac1 associated GEF 1 [Source:VGNC Symbol;Acc:VGNC:81886]	3	1	activation of GTPase activity	GO:0090630	702288
NA	LOC710748	-0.0939050706223795	4.18150263128432	0.621784166244053	0.960115285274277	NA	NA	NA	NA	NA	NA
ENSMMUG00000018208	EIF6	0.083243208592357	5.21096306912809	0.621827794800674	0.960115285274277	eukaryotic translation initiation factor 6 [Source:VGNC Symbol;Acc:VGNC:84765]	10	-1	mature ribosome assembly	GO:0042256	709602
ENSMMUG00000063655	SCN4B	0.192440109762299	4.57861709780814	0.621838436255033	0.960115285274277	sodium voltage-gated channel beta subunit 4 [Source:VGNC Symbol;Acc:VGNC:107643]	14	-1	membrane	GO:0016020	100430940
ENSMMUG00000017849	KLHL12	0.15419690366492	5.02988286752713	0.621871224120765	0.960115285274277	kelch like family member 12 [Source:VGNC Symbol;Acc:VGNC:97782]	1	-1	protein binding	GO:0005515	705991
NA	LOC114677561	0.278951026404988	3.01657006999874	0.622098539927332	0.960175830754135	NA	NA	NA	NA	NA	NA
ENSMMUG00000009182	CASP8AP2	0.0779266832966323	6.82469601267533	0.622119564051125	0.960175830754135	caspase 8 associated protein 2 [Source:VGNC Symbol;Acc:VGNC:70548]	4	-1	apoptotic signaling pathway	GO:0097190	702294
ENSMMUG00000006568	BATF2	0.28673009737037	4.02579127241119	0.622149803647178	0.960175830754135	basic leucine zipper ATF-like transcription factor 2 [Source:VGNC Symbol;Acc:VGNC:70127]	14	1	regulation of transcription by RNA polymerase II	GO:0006357	722022
ENSMMUG00000015809	SLAMF1	-0.246408777599279	2.58368419287819	0.622250568488586	0.960175830754135	signaling lymphocytic activation molecule family member 1 [Source:VGNC Symbol;Acc:VGNC:77378]	1	1	lymphocyte activation	GO:0046649	719747
ENSMMUG00000003514	ARID4A	-0.06773975388055	8.70286904957529	0.622332302306313	0.960175830754135	AT-rich interaction domain 4A [Source:VGNC Symbol;Acc:VGNC:70034]	7	1	DNA binding	GO:0003677	702688
ENSMMUG00000004615	CADM4	0.266437721373148	3.57263592576625	0.622406883615053	0.960175830754135	cell adhesion molecule 4 [Source:VGNC Symbol;Acc:VGNC:70681]	19	-1	membrane	GO:0016020	711775
ENSMMUG00000005220	SYNM	0.13673527079217	5.00689737273527	0.622571204701041	0.960175830754135	synemin [Source:VGNC Symbol;Acc:VGNC:78201]	7	1	structural constituent of muscle	GO:0008307	717194
ENSMMUG00000006755	TTLL4	-0.128023001149562	4.30869794098406	0.622916604888731	0.960175830754135	tubulin tyrosine ligase like 4 [Source:VGNC Symbol;Acc:VGNC:79758]	12	1	protein modification process	GO:0036211	700064
ENSMMUG00000014090	CHD1	-0.0965204384267143	7.23640825518433	0.622989598203807	0.960175830754135	chromodomain helicase DNA binding protein 1 [Source:VGNC Symbol;Acc:VGNC:71026]	6	-1	ATP binding	GO:0005524	702070
ENSMMUG00000021643	CAPRIN1	-0.105504076863922	6.97535899185669	0.623202566257798	0.960175830754135	cell cycle associated protein 1 [Source:VGNC Symbol;Acc:VGNC:70692]	14	-1	mRNA binding	GO:0003729	717473
ENSMMUG00000021012	GPR155	0.103716602137865	5.00879082720855	0.623219957437973	0.960175830754135	G protein-coupled receptor 155 [Source:VGNC Symbol;Acc:VGNC:72985]	12	-1	transmembrane transport	GO:0055085	698323
NA	NEDD8	-0.10055417368101	8.11810952483639	0.623258939580493	0.960175830754135	NA	NA	NA	NA	NA	NA
ENSMMUG00000009470	CLN8	0.141362004049793	2.41964389857213	0.623260700499446	0.960175830754135	CLN8 transmembrane ER and ERGIC protein [Source:VGNC Symbol;Acc:VGNC:99469]	8	1	membrane	GO:0016020	716441
ENSMMUG00000018686	ST6GALNAC6	-0.0846004687622227	6.80090608515955	0.623345118642075	0.960175830754135	ST6 N-acetylgalactosaminide alpha-2,6-sialyltransferase 6 [Source:HGNC Symbol;Acc:HGNC:23364]	15	1	protein glycosylation	GO:0006486	706120
ENSMMUG00000016554	SELENOF	0.187086153352488	6.18769515374949	0.623386263442232	0.960175830754135	selenoprotein F [Source:NCBI gene (formerly Entrezgene);Acc:712469]	1	1	endoplasmic reticulum lumen	GO:0005788	712469
ENSMMUG00000060453	SMIM27	-0.177194350342878	3.74455963602563	0.623399425216763	0.960175830754135	small integral membrane protein 27 [Source:HGNC Symbol;Acc:HGNC:31420]	15	-1	membrane	GO:0016020	NA
ENSMMUG00000015731	JHY	-0.185991511553384	2.69607064156628	0.623404865747921	0.960175830754135	junctional cadherin complex regulator [Source:VGNC Symbol;Acc:VGNC:73912]	14	1			707654
ENSMMUG00000008665	EXOSC3	-0.143511622868036	4.08707390074689	0.623452987853325	0.960175830754135	exosome component 3 [Source:VGNC Symbol;Acc:VGNC:72292]	15	1	exosome (RNase complex)	GO:0000178	716347
ENSMMUG00000056735	TRMT10A	0.134512368740524	3.39032792083183	0.623465578560251	0.960175830754135	tRNA methyltransferase 10A [Source:VGNC Symbol;Acc:VGNC:107207]	5	-1	methyltransferase activity	GO:0008168	708751
ENSMMUG00000018287	UQCRC2	0.103886784855889	4.48071828649105	0.623492517448696	0.960175830754135	ubiquinol-cytochrome c reductase core protein II [Source:NCBI gene (formerly Entrezgene);Acc:697967]	20	1	metalloendopeptidase activity	GO:0004222	697967
ENSMMUG00000061321	HCFC1R1	-0.109459984352184	3.96809000904223	0.623586434362029	0.960175830754135	host cell factor C1 regulator 1 [Source:NCBI gene (formerly Entrezgene);Acc:700351]	20	-1			700351
ENSMMUG00000004926	TCF25	-0.0658776554043302	7.98323088947452	0.623591827717628	0.960175830754135	transcription factor 25 [Source:VGNC Symbol;Acc:VGNC:99607]	20	1	protein binding	GO:0005515	698977
ENSMMUG00000014540	APEH	-0.111102857612066	5.40049990529916	0.623594444908721	0.960175830754135	acylaminoacyl-peptide hydrolase [Source:VGNC Symbol;Acc:VGNC:69982]	2	1	serine-type peptidase activity	GO:0008236	705948
ENSMMUG00000020178	MTRF1L	-0.0903819510671799	5.24016908555045	0.6237740855848	0.960257098114186	mitochondrial translation release factor 1 like [Source:VGNC Symbol;Acc:VGNC:104413]	4	-1	translational termination	GO:0006415	703103
ENSMMUG00000020658	SNX11	-0.111959182570057	4.82990785718323	0.623814604663503	0.960257098114186	sorting nexin 11 [Source:VGNC Symbol;Acc:VGNC:77706]	16	-1	phosphatidylinositol binding	GO:0035091	696913
ENSMMUG00000009461	SMURF2	-0.0703959126391799	7.2628617486408	0.623976685816269	0.960257098114186	SMAD specific E3 ubiquitin protein ligase 2 [Source:VGNC Symbol;Acc:VGNC:77727]	16	-1	ubiquitin-dependent protein catabolic process	GO:0006511	717902
ENSMMUG00000050694	ELOVL6	-0.110886400121965	4.26789994953178	0.624012353061736	0.960257098114186	ELOVL fatty acid elongase 6 [Source:VGNC Symbol;Acc:VGNC:106568]	5	-1	very long-chain fatty acid biosynthetic process	GO:0042761	698870
ENSMMUG00000007397	LONP2	-0.0809937398375098	6.35546037266119	0.624053750625821	0.960257098114186	lon peptidase 2, peroxisomal [Source:VGNC Symbol;Acc:VGNC:74320]	20	1	protein quality control for misfolded or incompletely synthesized proteins	GO:0006515	716586
NA	KLHL22	0.125948808337744	4.90207681818289	0.62408656757871	0.960257098114186	NA	NA	NA	NA	NA	NA
ENSMMUG00000015717	HTR1B	0.240197523084852	3.12297646283845	0.624205020014974	0.960326681426135	5-hydroxytryptamine receptor 1B [Source:VGNC Symbol;Acc:VGNC:73537]	4	1	bone remodeling	GO:0046849	716704
ENSMMUG00000007041	ZDHHC13	0.316563153283299	1.78784744758931	0.624500993458709	0.960493591541511	zinc finger DHHC-type palmitoyltransferase 13 [Source:VGNC Symbol;Acc:VGNC:79138]	14	-1	palmitoyltransferase activity	GO:0016409	702589
ENSMMUG00000008013	PON3	-0.167137105466657	5.98991623287646	0.624513187228646	0.960493591541511	paraoxonase 3 [Source:VGNC Symbol;Acc:VGNC:76221]	3	1	arylesterase activity	GO:0004064	699236
ENSMMUG00000006359	PACSIN3	0.125148247401258	5.17186153318103	0.624552686398238	0.960493591541511	protein kinase C and casein kinase substrate in neurons 3 [Source:VGNC Symbol;Acc:VGNC:75746]	14	1	protein binding	GO:0005515	713919
ENSMMUG00000011511	PSMD13	0.0990733910698948	6.78720690244773	0.624614043836211	0.960493591541511	proteasome 26S subunit, non-ATPase 13 [Source:VGNC Symbol;Acc:VGNC:101386]	14	1	proteasome complex	GO:0000502	696966
ENSMMUG00000001880	DDX60	0.232507287823861	6.22546900367653	0.624685847880921	0.960493591541511	DExD/H-box helicase 60 [Source:VGNC Symbol;Acc:VGNC:71711]	5	-1	ATP binding	GO:0005524	693567
NA	LOC705400	-0.123097285121328	5.52806433301242	0.62479575976115	0.960493591541511	NA	NA	NA	NA	NA	NA
ENSMMUG00000021936	FBXO30	-0.132312522471098	5.0866607012778	0.624841577259611	0.960493591541511	F-box protein 30 [Source:VGNC Symbol;Acc:VGNC:72510]	4	-1	ubiquitin protein ligase activity	GO:0061630	699241
NA	ZNF544	0.148400502254563	2.91512056839218	0.62490234609468	0.960493591541511	NA	NA	NA	NA	NA	NA
NA	ZNF282	0.10724621296844	4.32332998427176	0.62498807120918	0.960493591541511	NA	NA	NA	NA	NA	NA
NA	LOC106995957	-0.307456971498662	1.92221842380267	0.625066830754757	0.960493591541511	NA	NA	NA	NA	NA	NA
NA	LOC114673657	-0.125380273139343	3.31701375869078	0.62511917064258	0.960493591541511	NA	NA	NA	NA	NA	NA
NA	FAM160A1	-0.219683328494266	2.70149188131779	0.625197747621937	0.960501787993684	NA	NA	NA	NA	NA	NA
NA	KIAA0753	0.0873624070665857	6.02556323299893	0.625506815068807	0.960690355116481	NA	NA	NA	NA	NA	NA
ENSMMUG00000063964	MRPL18	0.0905968954402925	5.120739978516	0.625575307499742	0.960690355116481	mitochondrial ribosomal protein L18 [Source:NCBI gene (formerly Entrezgene);Acc:702629]	4	-1	translation	GO:0006412	702629
NA	LOC714226	-0.108365795616262	6.24387309872512	0.625682639909347	0.960690355116481	NA	NA	NA	NA	NA	NA
ENSMMUG00000011271	SLC9A6	-0.10781471692514	5.29088799690992	0.625759102180645	0.960690355116481	solute carrier family 9 member A6 [Source:VGNC Symbol;Acc:VGNC:77642]	X	1	antiporter activity	GO:0015297	710429
